GO.ID	Term	Annotated	Raw.P.Value
GO:0030426	growth cone	132	0.01034
GO:0031012	extracellular matrix	289	0.01039
GO:0005929	cilium	524	0.01182
GO:0044300	cerebellar mossy fiber	4	0.01187
GO:0016327	apicolateral plasma membrane	19	0.01225
GO:0042995	cell projection	1605	0.01227
GO:0030027	lamellipodium	174	0.01250
GO:0002102	podosome	28	0.01366
GO:0005938	cell cortex	255	0.01370
GO:0030496	midbody	178	0.01377
GO:0005879	axonemal microtubule	9	0.01380
GO:0034364	high-density lipoprotein particle	10	0.01381
GO:0001726	ruffle	159	0.01610
GO:0034451	centriolar satellite	92	0.01647
GO:0048471	perinuclear region of cytoplasm	578	0.01656
GO:0031093	platelet alpha granule lumen	41	0.01674
GO:0035579	specific granule membrane	60	0.01679
GO:0097342	ripoptosome	6	0.01728
GO:1990666	PCSK9-LDLR complex	2	0.01936
GO:0009925	basal plasma membrane	176	0.02004
GO:0000940	condensed chromosome outer kinetochore	11	0.02008
GO:0032010	phagolysosome	3	0.02015
GO:0071556	integral component of lumenal side of endoplasmic reticulum membrane	22	0.02045
GO:0042567	insulin-like growth factor ternary complex	2	0.02045
GO:0030659	cytoplasmic vesicle membrane	558	0.02139
GO:0034686	integrin alphav-beta8 complex	2	0.02172
GO:0150001	primary dendrite	2	0.02267
GO:0005901	caveola	57	0.02279
GO:0043235	receptor complex	210	0.02315
GO:0005764	lysosome	575	0.02342
GO:0043229	intracellular organelle	9712	0.02416
GO:0005610	laminin-5 complex	3	0.02422
GO:0031252	cell leading edge	345	0.02424
GO:0071682	endocytic vesicle lumen	12	0.02435
GO:1990184	amino acid transport complex	2	0.02439
GO:0042612	MHC class I protein complex	8	0.02456
GO:0030667	secretory granule membrane	210	0.02456
GO:1902911	protein kinase complex	93	0.02526
GO:0009923	fatty acid elongase complex	2	0.02666
GO:0044354	macropinosome	6	0.02767
GO:0035869	ciliary transition zone	62	0.02897
GO:0034685	integrin alphav-beta6 complex	2	0.02899
GO:0032587	ruffle membrane	84	0.02928
GO:0005868	cytoplasmic dynein complex	22	0.02970
GO:1990111	spermatoproteasome complex	4	0.03087
GO:0097255	R2TP complex	5	0.03152
GO:0005900	oncostatin-M receptor complex	2	0.03166
GO:0033256	I-kappaB/NF-kappaB complex	4	0.03262
GO:0042825	TAP complex	2	0.03307
GO:0044295	axonal growth cone	20	0.03309
GO:0033257	Bcl3/NF-kappaB2 complex	2	0.03376
GO:0098978	glutamatergic synapse	207	0.03504
GO:0032398	MHC class Ib protein complex	2	0.03521
GO:0097418	neurofibrillary tangle	2	0.03640
GO:0016939	kinesin II complex	3	0.03691
GO:0005921	gap junction	14	0.03711
GO:0005923	bicellular tight junction	99	0.03736
GO:0016020	membrane	6231	0.03788
GO:0000118	histone deacetylase complex	70	0.03827
GO:0043203	axon hillock	6	0.03879
GO:1990716	axonemal central apparatus	4	0.03990
GO:0035866	alphav-beta3 integrin-PKCalpha complex	3	0.04154
GO:1990597	AIP1-IRE1 complex	2	0.04252
GO:0034667	integrin alpha3-beta1 complex	2	0.04406
GO:0098685	Schaffer collateral - CA1 synapse	46	0.04450
GO:0097470	ribbon synapse	8	0.04489
GO:0043034	costamere	13	0.04585
GO:0033093	Weibel-Palade body	6	0.04644
GO:0012507	ER to Golgi transport vesicle membrane	53	0.04680
GO:0002096	polkadots	2	0.04759
GO:0042627	chylomicron	2	0.04872
GO:0005579	membrane attack complex	2	0.04891
GO:0097125	cyclin B1-CDK1 complex	2	0.04905
GO:0005971	ribonucleoside-diphosphate reductase complex	2	0.04924
GO:0035371	microtubule plus-end	23	0.04950
GO:0000786	nucleosome	73	0.05049
GO:0120103	centriolar subdistal appendage	10	0.05156
GO:0034663	endoplasmic reticulum chaperone complex	9	0.05229
GO:0014069	postsynaptic density	221	0.05230
GO:0005912	adherens junction	145	0.05240
GO:0005811	lipid droplet	86	0.05247
GO:0001917	photoreceptor inner segment	34	0.05271
GO:0099061	integral component of postsynaptic density membrane	19	0.05346
GO:0098793	presynapse	296	0.05447
GO:0031233	intrinsic component of external side of plasma membrane	11	0.05479
GO:0005791	rough endoplasmic reticulum	61	0.05484
GO:0016460	myosin II complex	8	0.05495
GO:0030054	cell junction	1427	0.05511
GO:0017059	serine C-palmitoyltransferase complex	8	0.05514
GO:0005754	mitochondrial proton-transporting ATP synthase, catalytic core	2	0.05587
GO:0005794	Golgi apparatus	1256	0.05727
GO:0032009	early phagosome	8	0.05793
GO:0045120	pronucleus	10	0.05895
GO:0030870	Mre11 complex	5	0.06217
GO:0034361	very-low-density lipoprotein particle	7	0.06235
GO:1990578	perinuclear endoplasmic reticulum membrane	2	0.06484
GO:0043025	neuronal cell body	291	0.06616
GO:0030061	mitochondrial crista	7	0.06649
GO:0034362	low-density lipoprotein particle	4	0.06707
GO:1990665	AnxA2-p11 complex	2	0.06848
GO:1990667	PCSK9-AnxA2 complex	2	0.06848
GO:0005954	calcium- and calmodulin-dependent protein kinase complex	2	0.07057
GO:0030141	secretory granule	576	0.07236
GO:0001536	radial spoke stalk	3	0.07357
GO:0072557	IPAF inflammasome complex	2	0.07549
GO:0046696	lipopolysaccharide receptor complex	4	0.07591
GO:0031258	lamellipodium membrane	19	0.07654
GO:0036488	CHOP-C/EBP complex	2	0.07738
GO:1990622	CHOP-ATF3 complex	2	0.07738
GO:1990617	CHOP-ATF4 complex	2	0.07738
GO:0030127	COPII vesicle coat	15	0.07844
GO:0002177	manchette	12	0.07864
GO:0031528	microvillus membrane	21	0.07879
GO:0032301	MutSalpha complex	2	0.07932
GO:0032391	photoreceptor connecting cilium	35	0.07989
GO:0005640	nuclear outer membrane	23	0.08018
GO:0097431	mitotic spindle pole	33	0.08067
GO:0008622	epsilon DNA polymerase complex	4	0.08082
GO:0005778	peroxisomal membrane	59	0.08157
GO:0101031	chaperone complex	27	0.08196
GO:0032302	MutSbeta complex	2	0.08196
GO:1990794	basolateral part of cell	2	0.08285
GO:1905103	integral component of lysosomal membrane	9	0.08337
GO:0034464	BBSome	7	0.08427
GO:1904724	tertiary granule lumen	40	0.08476
GO:0097728	9+0 motile cilium	4	0.08506
GO:0034683	integrin alphav-beta3 complex	2	0.08576
GO:0097169	AIM2 inflammasome complex	4	0.08604
GO:0045177	apical part of cell	292	0.08716
GO:0000228	nuclear chromosome	191	0.08774
GO:0098559	cytoplasmic side of early endosome membrane	3	0.08835
GO:0031143	pseudopodium	13	0.08945
GO:0048179	activin receptor complex	5	0.08990
GO:0016529	sarcoplasmic reticulum	47	0.09022
GO:0000308	cytoplasmic cyclin-dependent protein kinase holoenzyme complex	2	0.09072
GO:0030658	transport vesicle membrane	143	0.09228
GO:0099091	postsynaptic specialization, intracellular component	11	0.09339
GO:0031224	intrinsic component of membrane	3252	0.09384
GO:0005641	nuclear envelope lumen	8	0.09388
GO:0001520	outer dense fiber	4	0.09460
GO:0030175	filopodium	82	0.09490
GO:0019898	extrinsic component of membrane	208	0.09543
GO:0097450	astrocyte end-foot	4	0.09551
GO:0070821	tertiary granule membrane	42	0.09552
GO:0014731	spectrin-associated cytoskeleton	6	0.09767
GO:0005638	lamin filament	5	0.09848
GO:0042101	T cell receptor complex	7	0.09892
GO:0097386	glial cell projection	21	0.09957
GO:0031232	extrinsic component of external side of plasma membrane	6	0.10074
GO:0043218	compact myelin	11	0.10098
GO:0098536	deuterosome	5	0.10172
GO:0031265	CD95 death-inducing signaling complex	6	0.10194
GO:0036195	muscle cell projection membrane	2	0.10253
GO:0032585	multivesicular body membrane	11	0.10364
GO:0001750	photoreceptor outer segment	43	0.10478
GO:0002079	inner acrosomal membrane	3	0.10490
GO:0031527	filopodium membrane	14	0.10499
GO:0098591	external side of apical plasma membrane	3	0.10522
GO:0097598	sperm cytoplasmic droplet	2	0.10531
GO:0031674	I band	81	0.10849
GO:0005883	neurofilament	6	0.10892
GO:0043005	neuron projection	842	0.10959
GO:0048269	methionine adenosyltransferase complex	2	0.11019
GO:0097209	epidermal lamellar body	3	0.11057
GO:1901588	dendritic microtubule	2	0.11093
GO:0005802	trans-Golgi network	228	0.11284
GO:0045179	apical cortex	4	0.11464
GO:1905721	mitotic spindle astral microtubule end	3	0.11537
GO:0097539	ciliary transition fiber	9	0.11698
GO:0030135	coated vesicle	235	0.11724
GO:0005828	kinetochore microtubule	7	0.11735
GO:0000015	phosphopyruvate hydratase complex	3	0.11855
GO:0032592	integral component of mitochondrial membrane	82	0.12227
GO:1990023	mitotic spindle midzone	10	0.12317
GO:0030485	smooth muscle contractile fiber	3	0.12328
GO:0120200	rod photoreceptor outer segment	2	0.12564
GO:0043209	myelin sheath	35	0.12649
GO:0030906	retromer, cargo-selective complex	4	0.12714
GO:0097433	dense body	3	0.12749
GO:0035686	sperm fibrous sheath	5	0.12757
GO:0005945	6-phosphofructokinase complex	3	0.12771
GO:0031430	M band	14	0.12772
GO:0035580	specific granule lumen	41	0.12903
GO:0042383	sarcolemma	82	0.12945
GO:1990454	L-type voltage-gated calcium channel complex	5	0.12994
GO:0070160	tight junction	106	0.13000
GO:0032991	protein-containing complex	4172	0.13023
GO:0043020	NADPH oxidase complex	7	0.13043
GO:0071062	alphav-beta3 integrin-vitronectin complex	2	0.13164
GO:0034674	integrin alpha5-beta1 complex	2	0.13164
GO:0044294	dendritic growth cone	8	0.13340
GO:0030424	axon	421	0.13379
GO:0014704	intercalated disc	33	0.13403
GO:0035868	alphav-beta3 integrin-HMGB1 complex	3	0.13556
GO:0031965	nuclear membrane	261	0.13743
GO:0048786	presynaptic active zone	48	0.13799
GO:1990907	beta-catenin-TCF complex	13	0.13835
GO:0034665	integrin alpha1-beta1 complex	2	0.13899
GO:0150014	apical distal dendrite	1	0.13996
GO:0120219	subapical part of cell	1	0.14041
GO:1990037	Lewy body core	3	0.14055
GO:0034366	spherical high-density lipoprotein particle	1	0.14076
GO:0099020	perinuclear endoplasmic reticulum lumen	1	0.14076
GO:0000139	Golgi membrane	589	0.14083
GO:0005826	actomyosin contractile ring	4	0.14164
GO:0099634	postsynaptic specialization membrane	52	0.14192
GO:0071133	alpha9-beta1 integrin-ADAM8 complex	1	0.14198
GO:0099617	matrix side of mitochondrial inner membrane	4	0.14310
GO:0097129	cyclin D2-CDK4 complex	2	0.14468
GO:0034704	calcium channel complex	36	0.14506
GO:0043204	perikaryon	80	0.14624
GO:0097440	apical dendrite	11	0.14630
GO:0000785	chromatin	824	0.14686
GO:0005884	actin filament	89	0.14723
GO:0097524	sperm plasma membrane	4	0.14833
GO:0031045	dense core granule	11	0.14982
GO:0044225	apical pole of neuron	1	0.15021
GO:0042585	germinal vesicle	2	0.15142
GO:0008623	CHRAC	3	0.15160
GO:0060076	excitatory synapse	19	0.15190
GO:0031302	intrinsic component of endosome membrane	4	0.15245
GO:0030119	AP-type membrane coat adaptor complex	39	0.15274
GO:0042641	actomyosin	66	0.15285
GO:0009898	cytoplasmic side of plasma membrane	114	0.15303
GO:0034684	integrin alphav-beta5 complex	2	0.15358
GO:0030286	dynein complex	49	0.15411
GO:0031966	mitochondrial membrane	639	0.15414
GO:0044530	supraspliceosomal complex	3	0.15441
GO:0036464	cytoplasmic ribonucleoprotein granule	204	0.15522
GO:0009330	DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) complex	1	0.15629
GO:0099025	anchored component of postsynaptic membrane	4	0.15732
GO:0044232	organelle membrane contact site	38	0.15765
GO:0120135	distal portion of axoneme	1	0.15795
GO:0034752	cytosolic aryl hydrocarbon receptor complex	1	0.15815
GO:0043512	inhibin A complex	1	0.15849
GO:0043509	activin A complex	1	0.15849
GO:0030055	cell-substrate junction	380	0.15937
GO:0043256	laminin complex	9	0.16043
GO:1990462	omegasome	5	0.16092
GO:0055038	recycling endosome membrane	87	0.16531
GO:0031304	intrinsic component of mitochondrial inner membrane	54	0.16541
GO:0030669	clathrin-coated endocytic vesicle membrane	48	0.16584
GO:0098554	cytoplasmic side of endoplasmic reticulum membrane	14	0.16715
GO:0005759	mitochondrial matrix	427	0.16718
GO:0098855	HCN channel complex	1	0.16776
GO:0097443	sorting endosome	6	0.16890
GO:0035003	subapical complex	2	0.17013
GO:0099738	cell cortex region	32	0.17058
GO:0099031	anchored component of postsynaptic density membrane	3	0.17096
GO:0036449	microtubule minus-end	7	0.17156
GO:0031314	extrinsic component of mitochondrial inner membrane	11	0.17194
GO:0001669	acrosomal vesicle	70	0.17248
GO:0042382	paraspeckles	9	0.17253
GO:0070421	DNA ligase III-XRCC1 complex	1	0.17304
GO:0044195	nucleoplasmic reticulum	1	0.17325
GO:0097513	myosin II filament	3	0.17540
GO:0060473	cortical granule	3	0.17540
GO:0005751	mitochondrial respiratory chain complex IV	15	0.17629
GO:0090619	meiotic spindle pole	1	0.17646
GO:0051233	spindle midzone	30	0.17662
GO:0030905	retromer, tubulation complex	4	0.17841
GO:0043033	isoamylase complex	1	0.17864
GO:0000796	condensin complex	8	0.17975
GO:0150051	postsynaptic Golgi apparatus	1	0.18015
GO:1990357	terminal web	4	0.18066
GO:0035097	histone methyltransferase complex	66	0.18228
GO:0097059	CNTFR-CLCF1 complex	1	0.18323
GO:0032996	Bcl3-Bcl10 complex	1	0.18378
GO:0098688	parallel fiber to Purkinje cell synapse	5	0.18404
GO:0120228	outer dynein arm docking complex	1	0.18443
GO:0120220	basal body patch	1	0.18454
GO:0099143	presynaptic actin cytoskeleton	1	0.18454
GO:0001772	immunological synapse	28	0.18464
GO:0031464	Cul4A-RING E3 ubiquitin ligase complex	12	0.18563
GO:0043198	dendritic shaft	25	0.18576
GO:1990742	microvesicle	2	0.18774
GO:0044194	cytolytic granule	7	0.18786
GO:0031985	Golgi cisterna	89	0.18885
GO:0032809	neuronal cell body membrane	10	0.18915
GO:0055028	cortical microtubule	3	0.18936
GO:1905720	cytoplasmic microtubule bundle	1	0.18940
GO:0098894	extrinsic component of presynaptic endocytic zone membrane	1	0.19080
GO:0031090	organelle membrane	2866	0.19142
GO:0001535	radial spoke head	1	0.19288
GO:0031463	Cul3-RING ubiquitin ligase complex	38	0.19322
GO:0031095	platelet dense tubular network membrane	7	0.19360
GO:0031235	intrinsic component of the cytoplasmic side of the plasma membrane	6	0.19469
GO:0030056	hemidesmosome	6	0.19530
GO:0001673	male germ cell nucleus	11	0.19545
GO:0098888	extrinsic component of presynaptic membrane	2	0.19658
GO:1990332	Ire1 complex	1	0.19704
GO:0032002	interleukin-28 receptor complex	1	0.19749
GO:0031523	Myb complex	1	0.19853
GO:0044393	microspike	3	0.19893
GO:0031465	Cul4B-RING E3 ubiquitin ligase complex	5	0.19925
GO:1990030	pericellular basket	1	0.20026
GO:0070852	cell body fiber	4	0.20036
GO:0032432	actin filament bundle	64	0.20220
GO:0120206	photoreceptor distal connecting cilium	2	0.20283
GO:0071575	integral component of external side of plasma membrane	1	0.20335
GO:0043197	dendritic spine	110	0.20342
GO:1990769	proximal neuron projection	2	0.20615
GO:1990032	parallel fiber	1	0.20623
GO:0044301	climbing fiber	1	0.20623
GO:0030665	clathrin-coated vesicle membrane	83	0.20670
GO:0045211	postsynaptic membrane	129	0.20772
GO:0098993	anchored component of synaptic vesicle membrane	9	0.20911
GO:1990718	axonemal central pair projection	1	0.20932
GO:0005768	endosome	784	0.20967
GO:0034668	integrin alpha4-beta1 complex	1	0.20992
GO:0034680	integrin alpha10-beta1 complex	1	0.20992
GO:0034681	integrin alpha11-beta1 complex	1	0.20992
GO:0034677	integrin alpha7-beta1 complex	1	0.20992
GO:0034678	integrin alpha8-beta1 complex	1	0.20992
GO:1904115	axon cytoplasm	52	0.21011
GO:0044308	axonal spine	2	0.21011
GO:0070032	synaptobrevin 2-SNAP-25-syntaxin-1a-complexin I complex	2	0.21045
GO:0070033	synaptobrevin 2-SNAP-25-syntaxin-1a-complexin II complex	2	0.21045
GO:0070971	endoplasmic reticulum exit site	23	0.21057
GO:0000835	ER ubiquitin ligase complex	10	0.21209
GO:0005604	basement membrane	70	0.21335
GO:0019008	molybdopterin synthase complex	2	0.21497
GO:0035525	NF-kappaB p50/p65 complex	1	0.21517
GO:0031838	haptoglobin-hemoglobin complex	1	0.21584
GO:0030892	mitotic cohesin complex	4	0.21623
GO:0097038	perinuclear endoplasmic reticulum	16	0.21633
GO:0031209	SCAR complex	10	0.21715
GO:0060342	photoreceptor inner segment membrane	1	0.21823
GO:0005782	peroxisomal matrix	37	0.21842
GO:0070319	Golgi to plasma membrane transport vesicle	1	0.21854
GO:0120231	DNA recombinase auxiliary factor complex	1	0.22187
GO:0035748	myelin sheath abaxonal region	6	0.22291
GO:0098850	extrinsic component of synaptic vesicle membrane	2	0.22369
GO:0032937	SREBP-SCAP-Insig complex	3	0.22370
GO:0031253	cell projection membrane	239	0.22403
GO:0036057	slit diaphragm	5	0.22413
GO:0000242	pericentriolar material	21	0.22503
GO:1902937	inward rectifier potassium channel complex	1	0.22543
GO:0000235	astral microtubule	10	0.22800
GO:0097427	microtubule bundle	6	0.22813
GO:0005595	collagen type XII trimer	1	0.22833
GO:0032156	septin cytoskeleton	9	0.22879
GO:1990913	sperm head plasma membrane	2	0.23119
GO:1905286	serine-type peptidase complex	2	0.23415
GO:0070931	Golgi-associated vesicle lumen	1	0.23447
GO:0012506	vesicle membrane	577	0.23636
GO:0000938	GARP complex	5	0.23652
GO:0030981	cortical microtubule cytoskeleton	5	0.23695
GO:0000839	Hrd1p ubiquitin ligase ERAD-L complex	7	0.23700
GO:0016528	sarcoplasm	52	0.23719
GO:0042734	presynaptic membrane	74	0.23904
GO:0030863	cortical cytoskeleton	85	0.23927
GO:0000794	condensed nuclear chromosome	48	0.23935
GO:0000138	Golgi trans cisterna	12	0.24017
GO:0005741	mitochondrial outer membrane	178	0.24032
GO:0071665	gamma-catenin-TCF7L2 complex	1	0.24044
GO:0035693	NOS2-CD74 complex	1	0.24071
GO:0044305	calyx of Held	7	0.24217
GO:0005597	collagen type XVI trimer	1	0.24248
GO:0034423	autophagosome lumen	1	0.24334
GO:0098686	hippocampal mossy fiber to CA3 synapse	23	0.24413
GO:0097233	alveolar lamellar body membrane	2	0.24425
GO:0097519	DNA recombinase complex	1	0.24486
GO:1905347	endodeoxyribonuclease complex	5	0.24490
GO:0098871	postsynaptic actin cytoskeleton	4	0.24511
GO:0005911	cell-cell junction	369	0.24616
GO:0005790	smooth endoplasmic reticulum	21	0.24692
GO:0010370	perinucleolar chromocenter	1	0.24765
GO:0070522	ERCC4-ERCC1 complex	4	0.24924
GO:0070369	beta-catenin-TCF7L2 complex	3	0.24997
GO:0071162	CMG complex	9	0.25004
GO:0045178	basal part of cell	190	0.25232
GO:0070552	BRISC complex	5	0.25309
GO:0110070	cellularization cleavage furrow	1	0.25452
GO:1990812	growth cone filopodium	3	0.25453
GO:1990917	ooplasm	1	0.25459
GO:0061617	MICOS complex	9	0.25464
GO:0036128	CatSper complex	6	0.25468
GO:0070701	mucus layer	1	0.25486
GO:0032983	kainate selective glutamate receptor complex	1	0.25527
GO:0070578	RISC-loading complex	9	0.25579
GO:0005873	plus-end kinesin complex	3	0.25595
GO:0035267	NuA4 histone acetyltransferase complex	19	0.25643
GO:0005882	intermediate filament	65	0.25710
GO:0001527	microfibril	8	0.25770
GO:1990391	DNA repair complex	35	0.25888
GO:0005726	perichromatin fibrils	4	0.25901
GO:0030285	integral component of synaptic vesicle membrane	13	0.25979
GO:0002080	acrosomal membrane	16	0.26010
GO:0030670	phagocytic vesicle membrane	67	0.26132
GO:0005861	troponin complex	3	0.26376
GO:0097545	axonemal outer doublet	3	0.26425
GO:0000800	lateral element	7	0.26478
GO:0005902	microvillus	62	0.26556
GO:0005875	microtubule associated complex	129	0.26700
GO:0032433	filopodium tip	13	0.26729
GO:0042583	chromaffin granule	7	0.26788
GO:0008305	integrin complex	18	0.26817
GO:0031226	intrinsic component of plasma membrane	833	0.26958
GO:1904602	serotonin-activated cation-selective channel complex	1	0.27109
GO:0042581	specific granule	108	0.27185
GO:1902560	GMP reductase complex	2	0.27215
GO:0022625	cytosolic large ribosomal subunit	52	0.27249
GO:0046658	anchored component of plasma membrane	33	0.27325
GO:0097441	basal dendrite	4	0.27355
GO:0031905	early endosome lumen	3	0.27405
GO:0097344	Rix1 complex	1	0.27435
GO:1902737	dendritic filopodium	4	0.27469
GO:1990604	IRE1-TRAF2-ASK1 complex	4	0.27583
GO:0034751	aryl hydrocarbon receptor complex	7	0.27676
GO:0035692	macrophage migration inhibitory factor receptor complex	2	0.27699
GO:0005712	chiasma	2	0.27770
GO:0097449	astrocyte projection	9	0.27817
GO:0005757	mitochondrial permeability transition pore complex	6	0.27831
GO:0090636	outer dense plaque of desmosome	1	0.27843
GO:0090637	inner dense plaque of desmosome	1	0.27843
GO:0032783	super elongation complex	4	0.27870
GO:0070826	paraferritin complex	1	0.27929
GO:0030017	sarcomere	119	0.28187
GO:1990589	ATF4-CREB1 transcription factor complex	4	0.28507
GO:0060170	ciliary membrane	50	0.28572
GO:0005942	phosphatidylinositol 3-kinase complex	22	0.28822
GO:0005591	collagen type VIII trimer	1	0.28999
GO:0099055	integral component of postsynaptic membrane	44	0.29015
GO:0030478	actin cap	4	0.29020
GO:0009317	acetyl-CoA carboxylase complex	1	0.29169
GO:0098690	glycinergic synapse	3	0.29227
GO:0000178	exosome (RNase complex)	24	0.29298
GO:0035867	alphav-beta3 integrin-IGF-1-IGF1R complex	3	0.29626
GO:1902773	GTPase activator complex	1	0.29629
GO:0071782	endoplasmic reticulum tubular network	26	0.29634
GO:0060171	stereocilium membrane	5	0.29694
GO:0005943	phosphatidylinositol 3-kinase complex, class IA	2	0.29780
GO:0043296	apical junction complex	122	0.29837
GO:0046930	pore complex	19	0.29911
GO:0042105	alpha-beta T cell receptor complex	1	0.29980
GO:0045239	tricarboxylic acid cycle enzyme complex	12	0.30021
GO:0098830	presynaptic endosome	1	0.30108
GO:0044599	AP-5 adaptor complex	1	0.30418
GO:0070187	shelterin complex	6	0.30564
GO:0000127	transcription factor TFIIIC complex	6	0.30583
GO:0060203	clathrin-sculpted glutamate transport vesicle membrane	2	0.30676
GO:0070083	clathrin-sculpted monoamine transport vesicle membrane	2	0.30676
GO:0005964	phosphorylase kinase complex	5	0.30733
GO:0015629	actin cytoskeleton	380	0.30976
GO:0001534	radial spoke	6	0.31020
GO:0005667	transcription regulator complex	326	0.31154
GO:0044214	spanning component of plasma membrane	8	0.31276
GO:0099056	integral component of presynaptic membrane	29	0.31277
GO:0005783	endoplasmic reticulum	1497	0.31357
GO:0060987	lipid tube	1	0.31473
GO:0044306	neuron projection terminus	65	0.31522
GO:0070685	macropinocytic cup	1	0.31612
GO:0097454	Schwann cell microvillus	1	0.31713
GO:0002081	outer acrosomal membrane	2	0.31840
GO:0002199	zona pellucida receptor complex	6	0.31863
GO:0070938	contractile ring	8	0.31890
GO:0030289	protein phosphatase 4 complex	4	0.31976
GO:0017087	mitochondrial processing peptidase complex	1	0.32086
GO:1990630	IRE1-RACK1-PP2A complex	2	0.32149
GO:0000109	nucleotide-excision repair complex	12	0.32249
GO:0097136	Bcl-2 family protein complex	6	0.32461
GO:0005773	vacuole	650	0.32520
GO:0000791	euchromatin	32	0.32682
GO:0033270	paranode region of axon	5	0.32700
GO:0005952	cAMP-dependent protein kinase complex	8	0.32731
GO:0031422	RecQ family helicase-topoisomerase III complex	1	0.32754
GO:0005947	mitochondrial alpha-ketoglutarate dehydrogenase complex	4	0.32823
GO:0002116	semaphorin receptor complex	10	0.33256
GO:0043202	lysosomal lumen	72	0.33291
GO:0071598	neuronal ribonucleoprotein granule	4	0.33396
GO:0036021	endolysosome lumen	5	0.33424
GO:0030877	beta-catenin destruction complex	10	0.33452
GO:0036409	histone H3-K14 acetyltransferase complex	2	0.33558
GO:0033596	TSC1-TSC2 complex	2	0.33569
GO:0005732	sno(s)RNA-containing ribonucleoprotein complex	23	0.33607
GO:0044302	dentate gyrus mossy fiber	4	0.33691
GO:1905368	peptidase complex	95	0.33706
GO:0000164	protein phosphatase type 1 complex	13	0.33822
GO:0000779	condensed chromosome, centromeric region	32	0.33862
GO:0019867	outer membrane	201	0.33927
GO:0032311	angiogenin-PRI complex	2	0.33955
GO:0005832	chaperonin-containing T-complex	9	0.33991
GO:0016222	procollagen-proline 4-dioxygenase complex	2	0.34058
GO:1990047	spindle matrix	1	0.34135
GO:0031680	G-protein beta/gamma-subunit complex	1	0.34143
GO:0005915	zonula adherens	9	0.34225
GO:0044666	MLL3/4 complex	13	0.34231
GO:0044297	cell body	334	0.34250
GO:0005657	replication fork	61	0.34272
GO:0097422	tubular endosome	5	0.34432
GO:0005761	mitochondrial ribosome	80	0.34550
GO:0030018	Z disc	76	0.34600
GO:0015935	small ribosomal subunit	71	0.34833
